id,fake,real
TEST_00087,0.5475668886867375,0.45243311131326236
TEST_00088,0.0,0.0
TEST_00089,0.49782562954596044,0.5021743704540396
TEST_00090,0.5378788411962941,0.7954544921370391
TEST_00091,0.0,0.0
TEST_00092,0.39125803445650187,0.6087419655434981
TEST_00093,0.5856217225455222,0.41437827745447775
TEST_00094,0.5515514143369152,0.7817819189964181
TEST_00095,0.5463853938406382,0.786947939492695
TEST_00096,0.5680098053940952,0.7653235279392381
TEST_00097,0.27202074004675353,0.7279792599532464
TEST_00098,0.5454155802487032,0.7879177530846301
TEST_00099,0.536887442964156,0.7964458903691772
TEST_00100,0.3232139303768576,0.6767860696231424
TEST_00101,0.0,0.0
TEST_00102,0.5246675916688193,0.47533240833118073
TEST_00103,0.7305001473500641,0.269499852649936
TEST_00104,0.5354038924811273,0.7979294408522059
TEST_00105,0.5400735077769865,0.7932598255563468
TEST_00106,0.4735381506910687,0.5264618493089313
TEST_00107,0.3622212321472567,0.6377787678527433
TEST_00108,0.0,0.0
TEST_00109,0.45254021373417463,0.5474597862658254
TEST_00110,0.5255632198531102,0.47443678014688984
TEST_00111,0.5395739926228376,0.7937593407104956
TEST_00112,0.5425847740216172,0.7907485593117162
TEST_00113,0.33915781900688885,0.6608421809931111
TEST_00114,0.3923224327423846,0.6076775672576153
TEST_00115,0.26248987592060874,0.7375101240793913
TEST_00116,0.5954476577849812,0.4045523422150189
TEST_00117,0.3687316055929055,0.6312683944070945
TEST_00118,0.5844784893635824,0.7488548439697509
TEST_00119,0.340472177323821,0.6595278226761789
TEST_00120,0.2708741696349722,0.7291258303650279
TEST_00121,0.5441477548708473,0.7891855784624859
TEST_00122,0.500305291550968,0.49969470844903185
TEST_00123,0.5086674360827816,0.49133256391721847
TEST_00124,0.5587109738338827,0.4412890261661174
TEST_00125,0.5797446637810018,0.7535886695523315
TEST_00126,0.5371934887755513,0.796139844557782
TEST_00127,0.5051189998793553,0.49488100012064473
TEST_00128,0.6130696637621151,0.7202636695712181
TEST_00129,0.0,0.0
TEST_00130,0.5474066758044285,0.7859266575289048
TEST_00131,0.27441892708922727,0.7255810729107728
TEST_00132,0.0,0.0
TEST_00133,0.524636530859452,0.47536346914054795
TEST_00134,0.4929976457195092,0.5070023542804908
TEST_00135,0.5192342682064186,0.48076573179358145
TEST_00136,0.5511245143176609,0.7822088190156724
TEST_00137,0.6091671558530822,0.724166177480251
TEST_00138,0.5528165017119071,0.7805168316214262
TEST_00139,0.2813410443890629,0.7186589556109371
TEST_00140,0.6143310530910652,0.7190022802422681
TEST_00141,0.5304911383462738,0.4695088616537262
TEST_00142,0.37614142574961373,0.6238585742503864
TEST_00143,0.5953594461217799,0.40464055387822007
TEST_00144,0.5906395855129867,0.4093604144870134
TEST_00145,0.27854304502541966,0.7214569549745804
TEST_00146,0.25636831985511355,0.7436316801448866
TEST_00147,0.4790576804516904,0.5209423195483096
TEST_00148,0.5492127358877934,0.7841205974455399
TEST_00149,0.4799158924917902,0.5200841075082099
TEST_00150,0.5636026192346957,0.7697307140986376
TEST_00151,0.5843499043592015,0.7489834289741317
TEST_00152,0.0,0.0
TEST_00153,0.29220627653174,0.70779372346826
TEST_00154,0.4478363362873644,0.5521636637126356
TEST_00155,0.5404461574967745,0.7928871758365588
TEST_00156,0.5415717636786459,0.7917615696546874
TEST_00157,0.2930496622894737,0.7069503377105262
TEST_00158,0.566182627478768,0.7671507058545652
TEST_00159,0.6225998726481692,0.7107334606851641
TEST_00160,0.515062267088515,0.484937732911485
TEST_00161,0.27012668586119254,0.7298733141388074
TEST_00162,0.33393941619863604,0.6660605838013639
TEST_00163,0.3223358873507335,0.6776641126492664
TEST_00164,0.2599291744168945,0.7400708255831054
TEST_00165,0.5624211194496178,0.4375788805503822
TEST_00166,0.5561883001170044,0.4438116998829956
TEST_00167,0.375151027269674,0.6248489727303261
TEST_00168,0.5636068029243586,0.7697265304089747
TEST_00169,0.3095531747618783,0.6904468252381217
TEST_00170,0.3948549889644294,0.6051450110355706
TEST_00171,0.5206376349997472,0.47936236500025275
TEST_00172,0.42357060920026557,0.5764293907997344
TEST_00173,0.5037232112873439,0.4962767887126561
TEST_00174,0.2799214466188056,0.7200785533811944
TEST_00175,0.25625016572484055,0.7437498342751594
TEST_00176,0.6136286303928915,0.38637136960710855
TEST_00177,0.3262980625708083,0.6737019374291917
TEST_00178,0.5494351619075978,0.7838981714257356
TEST_00179,0.515950209237065,0.484049790762935
TEST_00180,0.4228269125359241,0.5771730874640759
TEST_00181,0.5849532661294268,0.4150467338705732
TEST_00182,0.4055313317415834,0.5944686682584166
TEST_00183,0.5360392491585656,0.7972940841747677
TEST_00184,0.6045761430921467,0.7287571902411866
TEST_00185,0.7291491602751394,0.6041841730581938
TEST_00186,0.28746769382135506,0.712532306178645
TEST_00187,0.719421169062848,0.2805788309371519
TEST_00188,0.5507922298126122,0.782541103520721
TEST_00189,0.5371229160933884,0.7962104172399449
TEST_00190,0.5869164234505889,0.7464169098827443
TEST_00191,0.5960357980808655,0.7372975352524678
TEST_00192,0.25869511448587734,0.7413048855141227
TEST_00193,0.0,0.0
TEST_00194,0.6179451837262582,0.38205481627374177
TEST_00195,0.6975545772674078,0.6357787560659254
TEST_00196,0.5647661016508563,0.768567231682477
TEST_00197,0.45234033917567346,0.5476596608243265
TEST_00198,0.5428228026488336,0.7905105306844996
TEST_00199,0.5830834630364343,0.4169165369635657
TEST_00200,0.3446936443701032,0.6553063556298968
TEST_00201,0.5087499086126557,0.4912500913873442
TEST_00202,0.6545694610422707,0.6787638722910627
TEST_00203,0.5767495285928638,0.4232504714071362
TEST_00204,0.4320325329982595,0.5679674670017405
TEST_00205,0.541624715116632,0.45837528488336804
TEST_00206,0.6759504285269357,0.6573829048063977
TEST_00207,0.3382997706702369,0.661700229329763
TEST_00208,0.4987758028808448,0.5012241971191552
TEST_00209,0.540273484937073,0.7930598483962603
TEST_00210,0.658845921289861,0.3411540787101391
TEST_00211,0.5441378068421621,0.7891955264911712
TEST_00212,0.45380362627500703,0.5461963737249929
TEST_00213,0.4895362496449732,0.5104637503550268
TEST_00214,0.6902973876304803,0.6430359457028529
TEST_00215,0.557025421536032,0.7763079117973012
TEST_00216,0.5077831897188911,0.49221681028110886
TEST_00217,0.4863565230156305,0.5136434769843695
TEST_00218,0.0,0.0
TEST_00219,0.5225511405526551,0.477448859447345
TEST_00220,0.4850016175128541,0.5149983824871459
TEST_00221,0.4920025209451292,0.5079974790548707
TEST_00222,0.574562769182152,0.7587705641511813
TEST_00223,0.5627554953608633,0.77057783797247
TEST_00224,0.0,0.0
TEST_00225,0.0,0.0
TEST_00226,0.6462135828145545,0.6871197505187787
TEST_00227,0.25564672619200846,0.7443532738079917
TEST_00228,0.5293730036778022,0.47062699632219784
TEST_00229,0.46519432294233654,0.5348056770576635
TEST_00230,0.47793564392259147,0.5220643560774085
TEST_00231,0.4874859140727591,0.5125140859272408
TEST_00232,0.6132351461479487,0.7200981871853845
TEST_00233,0.6068028783343775,0.7265304549989557
TEST_00234,0.5418132107065827,0.7915201226267505
TEST_00235,0.2568819041346201,0.7431180958653799
TEST_00236,0.5433193184263689,0.7900140149069643
TEST_00237,0.5372638858250156,0.7960694475083177
TEST_00238,0.6943384685435487,0.3056615314564512
TEST_00239,0.0,0.0
TEST_00240,0.3322669071365297,0.6677330928634703
TEST_00241,0.6961185008696351,0.303881499130365
TEST_00242,0.5731114017317651,0.7602219316015681
TEST_00243,0.6706996037064021,0.6626337296269311
TEST_00244,0.2639458875760396,0.7360541124239603
TEST_00245,0.5356546757436582,0.7976786575896749
TEST_00246,0.4310811730690331,0.5689188269309668
TEST_00247,0.3857310253151922,0.6142689746848078
TEST_00248,0.2808375018241633,0.7191624981758367
TEST_00249,0.0,0.0
TEST_00250,0.28776369907301924,0.7122363009269808
TEST_00251,0.3345491482014331,0.6654508517985669
TEST_00252,0.5872157327927587,0.7461176005405745
TEST_00253,0.0,0.0
TEST_00254,0.5700585293255707,0.7632748040077626
TEST_00255,0.0,0.0
TEST_00256,0.5344529431339792,0.7988803901993541
TEST_00257,0.0,0.0
TEST_00258,0.33153871999194234,0.6684612800080576
TEST_00259,0.0,0.0
TEST_00260,0.5779346000995647,0.42206539990043535
TEST_00261,0.5960657729697973,0.40393422703020265
TEST_00262,0.0,0.0
TEST_00263,0.5785268102161873,0.7548065231171459
TEST_00264,0.2636018406339053,0.7363981593660947
TEST_00265,0.49398169729467223,0.5060183027053278
TEST_00266,0.5364899901801,0.7968433431532332
TEST_00267,0.0,0.0
TEST_00268,0.5927214428360212,0.740611890497312
TEST_00269,0.5372365120382308,0.7960968212951025
TEST_00270,0.2554207650567958,0.7445792349432042
TEST_00271,0.38569811418531513,0.6143018858146849
TEST_00272,0.49842900388560796,0.5015709961143919
TEST_00273,0.7144251758051672,0.2855748241948328
TEST_00274,0.26414211964731726,0.7358578803526827
TEST_00275,0.7184189162318404,0.614914417101493
TEST_00276,0.6568436606793387,0.6764896726539945
TEST_00277,0.5391351431600788,0.7941981901732544
TEST_00278,0.5366489995968963,0.796684333736437
TEST_00279,0.2675131708484959,0.7324868291515041
TEST_00280,0.3251410838972817,0.6748589161027183
TEST_00281,0.5488845667867023,0.784448766546631
TEST_00282,0.2627914325033127,0.7372085674966873
TEST_00283,0.5358800165486997,0.7974533167846336
TEST_00284,0.2733721856454642,0.7266278143545357
TEST_00285,0.6869438401424154,0.3130561598575846
TEST_00286,0.26609045763658756,0.7339095423634124
TEST_00287,0.0,0.0
TEST_00288,0.5845727507450181,0.4154272492549819
TEST_00289,0.0,0.0
TEST_00290,0.271478924620774,0.728521075379226
TEST_00291,0.6331110375868082,0.7002222957465251
TEST_00292,0.7379037511570536,0.5954295821762797
TEST_00293,0.4738703538189446,0.5261296461810554
TEST_00294,0.5771635161593431,0.7561698171739902
TEST_00295,0.0,0.0
TEST_00296,0.5141811721684936,0.48581882783150643
TEST_00297,0.5607051961173756,0.7726281372159577
TEST_00298,0.4444194948431761,0.5555805051568239
TEST_00299,0.5177895326936426,0.48221046730635736
TEST_00300,0.55141157177314,0.7819217615601932
TEST_00301,0.0,0.0
TEST_00302,0.7399474155121767,0.2600525844878233
TEST_00303,0.5547944878662481,0.7785388454670852
TEST_00304,0.3512362138409351,0.6487637861590648
TEST_00305,0.6215410196111794,0.7117923137221538
TEST_00306,0.5030545184554047,0.4969454815445952
TEST_00307,0.6254481320943673,0.3745518679056327
TEST_00308,0.7407857570350143,0.592547576298319
TEST_00309,0.6811797301209632,0.3188202698790367
TEST_00310,0.7369841033828083,0.26301589661719177
TEST_00311,0.5477520777569521,0.7855812555763813
TEST_00312,0.5783238715976204,0.42167612840237956
TEST_00313,0.2800583736555575,0.7199416263444425
TEST_00314,0.5683874610557171,0.43161253894428275
TEST_00315,0.645814668097326,0.6875186652360072
TEST_00316,0.5036526625469293,0.4963473374530707
TEST_00317,0.0,0.0
TEST_00318,0.5182433842561948,0.48175661574380524
TEST_00319,0.6152838839103973,0.7180494494229359
TEST_00320,0.5670613944061005,0.7662719389272328
TEST_00321,0.5393398669527982,0.793993466380535
TEST_00322,0.3667820976788362,0.6332179023211638
TEST_00323,0.5508252618717256,0.7825080714616076
TEST_00324,0.5942559604756658,0.7390773728576675
TEST_00325,0.6233832126146946,0.7099501207186387
TEST_00326,0.6894593842133573,0.643873949119976
TEST_00327,0.0,0.0
TEST_00328,0.5412648521152471,0.4587351478847529
TEST_00329,0.49836537213549137,0.5016346278645086
TEST_00330,0.4941456911172774,0.5058543088827225
TEST_00331,0.651410675478399,0.6819226578549342
TEST_00332,0.6000586238061965,0.7332747095271368
TEST_00333,0.27600071690091094,0.7239992830990891
TEST_00334,0.4212685021388931,0.5787314978611069
TEST_00335,0.6262712099065886,0.7070621234267447
TEST_00336,0.7184966415849325,0.28150335841506746
TEST_00337,0.5361889680541649,0.463811031945835
TEST_00338,0.0,0.0
TEST_00339,0.6587019711061517,0.3412980288938483
TEST_00340,0.0,0.0
TEST_00341,0.7345912834534423,0.2654087165465577
TEST_00342,0.4916943391458698,0.5083056608541301
TEST_00343,0.537508154631331,0.7958251787020023
TEST_00344,0.34414409383738404,0.655855906162616
TEST_00345,0.47872605501085685,0.5212739449891433
TEST_00346,0.3743521785807072,0.6256478214192929
TEST_00347,0.5661256713204693,0.767207662012864
TEST_00348,0.6167942892145553,0.716539044118778
TEST_00349,0.6735529763540274,0.6597803569793059
TEST_00350,0.5363022450313244,0.7970310883020089
TEST_00351,0.4652710609159455,0.5347289390840545
TEST_00352,0.548100033953926,0.7852332993794072
TEST_00353,0.0,0.0
TEST_00354,0.5396479178672825,0.7936854154660509
TEST_00355,0.3046940365621644,0.6953059634378356
TEST_00356,0.676899632252301,0.6564337010810323
TEST_00357,0.5585035108812566,0.7748298224520767
TEST_00358,0.2876830716937036,0.7123169283062964
TEST_00359,0.5914990071196564,0.741834326213677
TEST_00360,0.336918799583715,0.6630812004162849
TEST_00361,0.4750493761771825,0.5249506238228174
TEST_00362,0.386333002297672,0.613666997702328
TEST_00363,0.3337519132544793,0.6662480867455207
TEST_00364,0.6116684770014158,0.38833152299858426
TEST_00365,0.6643961983030018,0.6689371350303316
TEST_00366,0.0,0.0
TEST_00367,0.0,0.0
TEST_00368,0.4934855183205701,0.50651448167943
TEST_00369,0.5717152937807203,0.761618039552613
TEST_00370,0.0,0.0
TEST_00371,0.6181081700109643,0.3818918299890357
TEST_00372,0.0,0.0
TEST_00373,0.6731013920812703,0.32689860791872966
TEST_00374,0.27904428507385015,0.7209557149261498
TEST_00375,0.46835884085776197,0.5316411591422381
TEST_00376,0.0,0.0
TEST_00377,0.6380612426610432,0.36193875733895686
TEST_00378,0.5683125757911902,0.765020757542143
TEST_00379,0.49582736394182847,0.5041726360581715
TEST_00380,0.5996909624133832,0.7336423709199501
TEST_00381,0.5430239109080948,0.7903094224252386
TEST_00382,0.37768069195821724,0.6223193080417828
TEST_00383,0.6563522688350782,0.34364773116492175
TEST_00384,0.7392072327776982,0.2607927672223019
TEST_00385,0.5346211187448742,0.7987122145884591
TEST_00386,0.6772123456768963,0.32278765432310375
TEST_00387,0.5841159215883027,0.7492174117450305
TEST_00388,0.5543307976206107,0.7790025357127226
TEST_00389,0.49594116093337137,0.5040588390666286
TEST_00390,0.5409413948211023,0.45905860517889774
TEST_00391,0.45610630157363274,0.5438936984263674
TEST_00392,0.0,0.0
TEST_00393,0.2659632482408789,0.7340367517591211
TEST_00394,0.7286369928629313,0.2713630071370687
TEST_00395,0.27680568486659113,0.7231943151334088
TEST_00396,0.0,0.0
TEST_00397,0.7375921373056693,0.2624078626943307
TEST_00398,0.0,0.0
TEST_00399,0.3596481712484908,0.6403518287515093
TEST_00400,0.5433120248784566,0.7900213084548766
TEST_00401,0.26878447889949686,0.7312155211005031
TEST_00402,0.0,0.0
TEST_00403,0.6316365479720377,0.7016967853612955
TEST_00404,0.0,0.0
TEST_00405,0.5139770780396199,0.4860229219603801
TEST_00406,0.4220458048272348,0.5779541951727651
TEST_00407,0.7380853150842661,0.2619146849157339
TEST_00408,0.0,0.0
TEST_00409,0.5579456979334801,0.4420543020665199
TEST_00410,0.0,0.0
TEST_00411,0.0,0.0
TEST_00412,0.534547292191631,0.7987860411417023
TEST_00413,0.38427350373151165,0.6157264962684883
TEST_00414,0.5356569274950302,0.46434307250496976
TEST_00415,0.27511167774231254,0.7248883222576874
TEST_00416,0.0,0.0
TEST_00417,0.0,0.0
TEST_00418,0.4276717776705372,0.5723282223294628
TEST_00419,0.26085091506837943,0.7391490849316206
TEST_00420,0.2649427795757893,0.7350572204242107
TEST_00421,0.5170151635081712,0.4829848364918288
TEST_00422,0.5621187736809972,0.7712145596523361
TEST_00423,0.0,0.0
TEST_00424,0.30557536562120813,0.6944246343787919
TEST_00425,0.4876556465841446,0.5123443534158554
TEST_00426,0.597303063207999,0.7360302701253343
TEST_00427,0.5156687926173733,0.4843312073826268
TEST_00428,0.5573918400483683,0.775941493284965
TEST_00429,0.2560010589377998,0.7439989410622001
TEST_00430,0.6649699068679495,0.6683634264653837
TEST_00431,0.7478091657285132,0.2521908342714868
TEST_00432,0.49756582354292483,0.5024341764570752
TEST_00433,0.27478205424027957,0.7252179457597204
TEST_00434,0.4777882238714768,0.5222117761285232
TEST_00435,0.45379375361259927,0.5462062463874008
TEST_00436,0.38416134469257224,0.6158386553074278
TEST_00437,0.2615114684430066,0.7384885315569933
TEST_00438,0.5672536325149582,0.7660797008183751
TEST_00439,0.26456052882009434,0.7354394711799057
TEST_00440,0.6423218661356421,0.3576781338643579
TEST_00441,0.6622471020755205,0.33775289792447943
TEST_00442,0.5396768607287795,0.7936564726045539
TEST_00443,0.0,0.0
TEST_00444,0.0,0.0
TEST_00445,0.5397597060529506,0.7935736272803826
TEST_00446,0.5710251123392847,0.7623082209940486
TEST_00447,0.6577182658451657,0.6756150674881677
TEST_00448,0.0,0.0
TEST_00449,0.6126105780909258,0.3873894219090742
TEST_00450,0.45517003738542977,0.5448299626145703
TEST_00451,0.334968492369664,0.6650315076303361
TEST_00452,0.6290723191029617,0.3709276808970383
TEST_00453,0.5782546059451094,0.42174539405489064
TEST_00454,0.0,0.0
TEST_00455,0.6392092095982773,0.6941241237350558
TEST_00456,0.6655824114285707,0.6677509219047627
TEST_00457,0.6854834066299135,0.6478499267034199
TEST_00458,0.0,0.0
TEST_00459,0.7491583285398091,0.5841750047935241
TEST_00460,0.6730477292467686,0.6602856040865647
TEST_00461,0.48918337914697835,0.5108166208530216
TEST_00462,0.0,0.0
TEST_00463,0.0,0.0
TEST_00464,0.0,0.0
TEST_00465,0.5354834604990355,0.7978498728342978
TEST_00466,0.43966301642458133,0.5603369835754186
TEST_00467,0.534979707639705,0.7983536256936283
TEST_00468,0.0,0.0
TEST_00469,0.40144207471632243,0.5985579252836776
TEST_00470,0.5359122512159462,0.797421082117387
TEST_00471,0.0,0.0
TEST_00472,0.7220434078865332,0.2779565921134668
TEST_00473,0.5527415762645929,0.7805917570687404
TEST_00474,0.4072498259318933,0.5927501740681067
TEST_00475,0.5497511793812587,0.7835821539520746
TEST_00476,0.0,0.0
TEST_00477,0.4798454740698077,0.5201545259301923
TEST_00478,0.41357525701610326,0.5864247429838968
TEST_00479,0.4624508080284471,0.5375491919715529
TEST_00480,0.591830943992635,0.7415023893406982
TEST_00481,0.480184566093244,0.519815433906756
TEST_00482,0.5642455240309159,0.7690878093024174
TEST_00483,0.5363066522293678,0.7970266811039655
TEST_00484,0.680176706545744,0.6531566267875893
TEST_00485,0.6550397900580063,0.6782935432753272
TEST_00486,0.0,0.0
TEST_00487,0.539952298418119,0.7933810349152143
TEST_00488,0.7287503068821006,0.27124969311789937
TEST_00489,0.6400752560914982,0.6932580772418351
TEST_00490,0.74021596071078,0.25978403928922006
TEST_00491,0.2577049253848414,0.7422950746151585
TEST_00492,0.49561094412588025,0.5043890558741198
TEST_00493,0.0,0.0
TEST_00494,0.5476164964524632,0.78571683688087
TEST_00495,0.5355966372854404,0.46440336271455956
TEST_00496,0.0,0.0
TEST_00497,0.5750396311167605,0.4249603688832395
TEST_00498,0.0,0.0
TEST_00499,0.5591757904454138,0.7741575428879195
TEST_00500,0.5592257303855678,0.7741076029477655
TEST_00501,0.35451855847476305,0.645481441525237
TEST_00502,0.0,0.0
TEST_00503,0.2627052184774171,0.737294781522583
TEST_00504,0.0,0.0
TEST_00505,0.0,0.0
TEST_00506,0.47666074908730904,0.523339250912691
TEST_00507,0.2776422702978747,0.7223577297021253
TEST_00508,0.6325573536042323,0.700775979729101
TEST_00509,0.44146943011742357,0.5585305698825764
TEST_00510,0.496072513373221,0.503927486626779
TEST_00511,0.5401398439097851,0.7931934894235482
TEST_00512,0.2843442512624234,0.7156557487375765
TEST_00513,0.0,0.0
TEST_00514,0.43041378404757336,0.5695862159524268
TEST_00515,0.6815705385920073,0.651762794741326
TEST_00516,0.5413217618330246,0.7920115715003087
TEST_00517,0.0,0.0
TEST_00518,0.700227278609654,0.6331060547236793
TEST_00519,0.5356060088054284,0.7977273245279048
TEST_00520,0.0,0.0
TEST_00521,0.26488375626287214,0.7351162437371279
TEST_00522,0.6961539866301806,0.6371793467031528
TEST_00523,0.0,0.0
TEST_00524,0.0,0.0
TEST_00525,0.4732866418585724,0.5267133581414276
TEST_00526,0.36458372365578584,0.6354162763442142
TEST_00527,0.4237105676868561,0.5762894323131439
TEST_00528,0.500968192746571,0.49903180725342905
TEST_00529,0.0,0.0
TEST_00530,0.49894603868387677,0.5010539613161231
TEST_00531,0.2590916747421564,0.7409083252578437
TEST_00532,0.46398487498599195,0.5360151250140082
TEST_00533,0.5367299748052874,0.7966033585280459
TEST_00534,0.5356611055096613,0.797672227823672
TEST_00535,0.6811345541621421,0.3188654458378578
TEST_00536,0.6263042686670943,0.7070290646662389
TEST_00537,0.5060664793205443,0.4939335206794557
TEST_00538,0.5373560768579331,0.7959772564754003
TEST_00539,0.6237472216043849,0.3762527783956152
TEST_00540,0.3508423857868554,0.6491576142131446
TEST_00541,0.5890117050500113,0.4109882949499887
TEST_00542,0.42000368513882536,0.5799963148611746
TEST_00543,0.572721116517571,0.7606122168157624
TEST_00544,0.538873120679283,0.7944602126540503
TEST_00545,0.4825825439359872,0.5174174560640128
TEST_00546,0.0,0.0
TEST_00547,0.48489772119613594,0.5151022788038642
TEST_00548,0.6380489519477739,0.36195104805222605
TEST_00549,0.5407178875270627,0.45928211247293727
TEST_00550,0.6238456340046252,0.7094876993287081
TEST_00551,0.26237980458246324,0.7376201954175368
TEST_00552,0.3142764776951943,0.6857235223048057
TEST_00553,0.0,0.0
TEST_00554,0.44635708463645296,0.553642915363547
TEST_00555,0.6020783463404306,0.7312549869929027
TEST_00556,0.5358523092750818,0.7974810240582515
TEST_00557,0.6424044953994887,0.6909288379338445
TEST_00558,0.5850299685446569,0.7483033647886763
TEST_00559,0.4609220820176205,0.5390779179823795
TEST_00560,0.5589924060672171,0.4410075939327829
TEST_00561,0.5443345155838146,0.7889988177495186
TEST_00562,0.7112730994746601,0.6220602338586733
TEST_00563,0.26709831933665756,0.7329016806633424
TEST_00564,0.6577405888846707,0.6755927444486625
TEST_00565,0.5569284363989622,0.7764048969343711
TEST_00566,0.5402330104313859,0.459766989568614
TEST_00567,0.2550907920447701,0.74490920795523
TEST_00568,0.43910365325922496,0.560896346740775
TEST_00569,0.5707679149083476,0.42923208509165245
TEST_00570,0.49850754475657066,0.5014924552434292
TEST_00571,0.5049073350247097,0.4950926649752902
TEST_00572,0.5454001607981582,0.4545998392018419
TEST_00573,0.7294768075967187,0.27052319240328127
TEST_00574,0.3602995725700569,0.6397004274299432
TEST_00575,0.6557863229297598,0.3442136770702402
TEST_00576,0.536067369906273,0.463932630093727
TEST_00577,0.0,0.0
TEST_00578,0.6636491248806704,0.6696842084526629
TEST_00579,0.5859607056017984,0.7473726277315349
TEST_00580,0.2997559701436889,0.7002440298563111
TEST_00581,0.2986792943886221,0.7013207056113778
TEST_00582,0.5448385812317131,0.7884947521016202
TEST_00583,0.28266788474980126,0.7173321152501988
TEST_00584,0.5390083327277132,0.7943250006056201
TEST_00585,0.6776261964287095,0.32237380357129053
TEST_00586,0.454211364813529,0.545788635186471
TEST_00587,0.4107517304156313,0.5892482695843687
TEST_00588,0.6665588310308217,0.6667745023025116
TEST_00589,0.27135132803945466,0.7286486719605454
TEST_00590,0.5843638522014885,0.7489694811318448
TEST_00591,0.543871630053197,0.7894617032801363
TEST_00592,0.5029084129262522,0.4970915870737478
TEST_00593,0.6595294169262848,0.6738039164070485
